"quarterly",23832,70,1,0,0,0,0,0,13.3294,1.2069,996.969697,0,0.53,"LOCALLY_SOLVED","OK","9294.510334;8948.822528;8654.116969;8402.874763;8188.685909;8006.085757;7850.415585;7717.703744","8900.0;9500.0;8800.0;9200.0;8700.0;10000.0;10800.0;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12531,88,1,1,1,0,0,0,2.1974,0.6123,140.199213,0,1.7,"LOCALLY_SOLVED","OK","3882.638582;3911.730565;3923.191617;3927.706804;3929.485602;3930.186376;3930.462453;3930.571215","3822.47394;3824.211654;3871.611175;4022.979764;3797.266214;4042.929465;3878.334009;3835.479608","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7978,33,0,1,2,0,0,0,8.1718,1.4644,746.103448,0,0.4,"LOCALLY_SOLVED","OK","12166.018255;12372.631873;12553.812958;12734.994042;12916.175126;13097.356211;13278.537295;13459.718379","12952.0;13774.0;14277.0;14345.0;13916.0;13663.0;14432.0;13961.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22544,62,1,2,1,0,0,0,5.4214,0.8261,345.467241,0,0.82,"LOCALLY_SOLVED","OK","4635.823147;4745.253715;4878.430421;5004.980473;5133.379775;5261.263021;5389.290278;5517.277348","4471.4;5084.1;4727.3;5099.9;5535.6;5639.9;5790.5;5868.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22289,59,0,1,1,0,0,1,63.8041,5.2458,2091.090909,0,1.23,"LOCALLY_SOLVED","OK","7803.596879;8307.851671;8325.404961;8191.783204;8210.928291;8210.928291;8210.928291;8210.928291","6817.0;7327.0;6969.0;6285.0;36220.0;23640.0;27502.0;28006.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21919,105,3,1,2,1,0,0,39.7195,2.2202,2597.49505,0,4.56,"LOCALLY_SOLVED","OK","11655.2415;10761.100389;10040.257739;10135.033999;10675.896448;11031.393372;11046.934779;10855.436647","12807.0;14900.0;18916.0;21344.0;20566.0;17599.0;14602.0;11602.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21551,96,0,1,1,0,0,0,5.3343,1.2301,64.71833,0,0.86,"LOCALLY_SOLVED","OK","1427.696106;1435.624552;1443.552999;1451.481445;1459.409892;1467.338338;1475.266784;1483.195231","1385.045783;1487.04123;1560.700029;1479.622681;1379.05534;1583.573919;1561.112426;1598.264828","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",6853,67,1,1,0,2,0,0,3.4054,0.9739,98.149752,0,0.51,"LOCALLY_SOLVED","OK","2620.053638;2652.47847;2666.805603;2690.509443;2707.087529;2737.457248;2754.649193;2778.180973","2635.844;2664.7664;2712.2444;2766.474;2831.2388;2829.5784;2941.7297;2990.0184","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23057,87,0,1,1,0,0,2,18.1125,2.1736,288.289157,0,1.08,"LOCALLY_SOLVED","OK","3554.680435;3619.348612;3408.773549;3930.004805;3772.656382;3870.2882;3781.025938;4114.263224","3879.0;3932.0;2997.0;3459.0;3213.0;3155.0;2593.0;3084.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2288,94,0,2,1,1,0,1,3.6532,1.4145,275.888889,0,3.05,"LOCALLY_SOLVED","OK","10624.395199;10807.532146;10873.791881;10990.693212;10740.618738;10897.562494;10957.172317;11058.955852","10680.0;10650.0;10540.0;10520.0;10340.0;10360.0;10360.0;10490.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19119,56,1,0,1,0,1,1,7.2882,1.1498,113.256166,0,2.27,"LOCALLY_SOLVED","OK","1737.354494;1778.513278;1888.370335;1886.469705;1813.133714;1853.296539;1962.170729;1959.300148","1652.194322;1763.356362;1879.182943;1791.511722;1598.2121;1658.533875;1724.24609;1769.631424","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18260,71,2,0,0,0,0,0,8.2856,0.5015,1524.626866,0,0.95,"LOCALLY_SOLVED","OK","9022.84773;8915.6154;8839.7749;8797.14151;8768.815454;8752.168455;8741.468705;8735.02844","9790.0;9750.0;9870.0;9710.0;9390.0;9630.0;9260.0;9290.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11260,61,3,1,0,2,0,0,2.2628,0.599,63.249507,0,1.81,"LOCALLY_SOLVED","OK","1687.374304;1677.357337;1678.011094;1697.327632;1695.16399;1696.390588;1685.42077;1717.327812","1712.520535;1666.748946;1650.304593;1658.947952;1646.806157;1646.35535;1625.852909;1674.06014","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7606,21,0,1,0,0,0,1,19.7201,0.59,930.823529,0,0.37,"LOCALLY_SOLVED","OK","3016.77938;3005.401569;2614.267186;2492.928899;2403.116854;2313.304809;2223.492764;2133.680719","3250.0;3094.0;2457.0;2584.0;3127.0;2869.0;3257.0;3644.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1978,220,3,1,3,0,0,1,16.4218,1.2756,1549.912037,0,22.05,"LOCALLY_SOLVED","OK","11795.053743;11309.309622;10854.214917;10686.124145;10690.181663;10716.437712;10720.771637;10709.905625","12558.0;13429.0;14072.0;14066.0;13020.0;12133.0;11934.0;12087.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11054,114,0,1,1,0,0,1,6.9447,1.3235,348.690909,0,1.33,"LOCALLY_SOLVED","OK","6274.831573;6483.552596;6683.52747;6681.546841;6687.635186;6738.479923;6789.324659;6840.169395","6896.0;7649.7;6410.1;6559.7;5767.4;6368.0;6868.3;6979.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3348,137,1,0,3,0,0,0,6.4404,0.341,1117.413534,0,2.65,"LOCALLY_SOLVED","OK","5957.849737;6250.333605;6291.613139;6218.840376;6169.597696;6136.276965;6113.73004;6098.473355","5640.0;6526.0;5394.0;5580.0;5534.0;6044.0;6148.0;5942.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21856,105,2,2,2,0,0,0,0.3302,0.1183,59.158416,0,1.23,"LOCALLY_SOLVED","OK","2020.401943;2039.749335;2060.326348;2081.386177;2102.314745;2122.716096;2142.426225;2161.474747","2021.0;2039.0;2058.0;2076.0;2094.0;2112.0;2129.0;2147.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1507,39,0,1,0,0,0,0,0.8777,0.3241,68.329686,0,0.19,"LOCALLY_SOLVED","OK","2441.518474;2455.407947;2469.297421;2483.186895;2497.076368;2510.965842;2524.855316;2538.744789","2448.337;2456.851;2480.426;2509.009;2530.808;2532.426;2555.443;2584.926","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17156,70,0,1,0,1,0,0,47.6541,3.9168,1042.424242,0,1.09,"LOCALLY_SOLVED","OK","9970.553523;10226.383807;5450.885173;4939.224605;4793.782085;4575.618304;8648.008875;9084.336437","10200.0;9900.0;10100.0;11600.0;11300.0;12000.0;12200.0;12400.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11705,45,1,1,0,1,0,0,13.7363,0.5438,431.707317,0,0.69,"LOCALLY_SOLVED","OK","1755.130605;1740.682411;1643.134319;1641.63622;1661.994692;1668.550233;1713.809202;1714.488931","2100.0;2100.0;1700.0;1900.0;1300.0;1500.0;1600.0;1500.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2475,126,2,1,2,0,0,1,18.7102,1.1822,1944.464754,0,5.79,"LOCALLY_SOLVED","OK","12473.109928;13692.8346;14166.164405;13729.780116;14388.768525;14337.107713;13776.706799;14438.24458","10727.9;13038.1;10650.4;10198.2;9818.0;10800.6;13467.7;13911.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9210,222,1,1,0,1,0,0,7.296,1.7904,309.321101,0,2.43,"LOCALLY_SOLVED","OK","7849.271616;7755.11594;7870.554422;7831.213033;7914.022742;7917.883378;7971.227638;7991.17917","7287.0;7419.0;7347.0;7468.0;7492.0;7284.0;6949.0;7424.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16116,122,2,0,1,2,0,0,1.15,0.3273,347.20339,0,3.23,"LOCALLY_SOLVED","OK","10039.547773;9997.236573;9954.701092;9892.110079;9844.141445;9776.496385;9731.155188;9687.02914","9920.0;10010.0;10030.0;9830.0;9840.0;9830.0;9960.0;10040.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14864,54,0,1,1,0,0,0,0.7217,0.3978,189.2,0,0.56,"LOCALLY_SOLVED","OK","10286.5701;10328.78828;10371.00646;10413.22464;10455.44282;10497.661001;10539.879181;10582.097361","10470.0;10480.0;10500.0;10410.0;10420.0;10480.0;10590.0;10550.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15884,83,2,2,3,1,0,0,5.3418,0.3156,258.734177,0,3.13,"LOCALLY_SOLVED","OK","1657.741947;1567.122846;1580.955182;1561.964405;1575.914757;1559.484626;1473.452535;1535.091598","1820.0;1570.0;1600.0;1550.0;1520.0;1330.0;1490.0;1380.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7269,95,1,0,0,0,1,1,7.2072,1.2984,159.356288,0,1.88,"LOCALLY_SOLVED","OK","2964.473517;2632.139262;2714.764819;2818.055674;2951.624028;2620.134474;2703.549202;2807.57735","3082.7497;2791.5164;2877.7834;3008.8993;3131.3089;2869.9067;3012.9552;3092.4416","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8325,115,0,1,1,1,0,1,8.401,1.0926,409.321469,0,3.57,"LOCALLY_SOLVED","OK","5475.489787;5346.159255;5650.917344;5457.037831;5574.517788;5457.415197;5733.359025;5557.810428","5160.22372;5691.82733;5273.79716;4958.93167;4892.80172;4937.78149;5382.24668;5068.60022","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",21586,96,0,1,1,0,0,1,1.38,0.694,28.468808,0,1.39,"LOCALLY_SOLVED","OK","1433.921624;1433.490423;1437.051326;1435.082094;1438.36596;1438.907836;1439.449712;1439.991587","1376.2124;1446.46705;1486.35435;1415.29899;1441.50457;1433.77503;1446.1606;1436.68353","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10073,37,1,2,1,0,0,0,4.7443,0.881,89.551515,0,0.45,"LOCALLY_SOLVED","OK","1547.629943;1590.159055;1625.107212;1662.987681;1699.733932;1736.918898;1773.93417;1811.015079","1518.6;1538.7;1559.5;1585.4;1609.4;1642.0;1663.6;1699.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5325,111,0,1,0,0,0,0,23.3523,0.4776,421.401869,0,0.54,"LOCALLY_SOLVED","OK","730.0;730.0;730.0;730.0;730.0;730.0;730.0;730.0","790.0;700.0;660.0;940.0;1040.0;1110.0;1050.0;960.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9519,106,0,1,0,0,0,0,7.5177,0.4025,1629.627451,0,0.48,"LOCALLY_SOLVED","OK","8237.0;8237.0;8237.0;8237.0;8237.0;8237.0;8237.0;8237.0","8298.0;7562.0;7659.0;8180.0;8404.0;9596.0;10318.0;8506.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",857,39,2,0,1,1,0,0,44.3256,1.7891,752.0,0,1.0,"LOCALLY_SOLVED","OK","3431.746499;3721.803619;3887.241009;4038.145346;3938.328734;3797.161486;3629.524787;3409.327424","2900.0;2340.0;2680.0;2550.0;2330.0;2120.0;2030.0;2140.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12124,115,1,0,0,0,0,0,2.1194,0.7151,64.368361,0,0.86,"LOCALLY_SOLVED","OK","2187.744846;2192.714689;2193.413988;2193.512385;2193.52623;2193.528178;2193.528453;2193.528491","2265.79627;2224.20254;2148.49693;2186.44802;2141.74862;2066.00966;2167.97372;2191.66877","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",72,63,0,1,2,0,0,0,7.571,1.2528,229.830508,0,0.61,"LOCALLY_SOLVED","OK","3897.833278;3905.813051;3939.171175;3972.529299;4005.887422;4039.245546;4072.60367;4105.961794","3910.0;3510.0;3610.0;3590.0;3700.0;3660.0;3600.0;4080.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",20370,96,0,1,3,2,0,0,24.869,1.2276,2725.902174,0,5.6,"LOCALLY_SOLVED","OK","12261.749288;11936.788119;13584.201105;9968.865072;11732.052904;12168.254177;14035.114885;10904.979036","18189.0;19315.0;12288.0;9861.0;16128.0;13114.0;7406.0;10995.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12833,55,0,1,1,0,0,0,11.1583,1.3184,778.095056,0,0.45,"LOCALLY_SOLVED","OK","9796.184056;9796.184056;9796.184056;9796.184056;9796.184056;9796.184056;9796.184056;9796.184056","8630.27744;9370.44273;8329.14104;8650.03549;9439.3496;8981.02838;8522.45561;8240.07248","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",4184,66,1,0,0,1,1,0,9.9227,2.5449,123.695,0,0.44,"LOCALLY_SOLVED","OK","2099.179275;2969.894496;3479.870243;2416.809111;2185.972642;3062.84923;3583.19842;2511.320362","2092.25;3248.99;3849.55;2523.38;2416.66;3619.67;4195.85;2867.19","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7299,35,1,1,0,1,0,0,2.8587,0.9914,62.567742,0,0.49,"LOCALLY_SOLVED","OK","2106.338179;2142.360951;2134.581759;2124.611633;2123.839832;2126.639511;2153.697669;2181.87219","2129.9;2205.1;2197.7;2198.4;2204.2;2213.5;2219.2;2222.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14355,115,0,1,2,0,0,0,3.1551,1.0365,147.65119,0,1.38,"LOCALLY_SOLVED","OK","4632.128936;4654.526499;4683.068423;4711.610346;4740.152269;4768.694192;4797.236115;4825.778039","4695.971768;4531.51443;4514.316627;4712.464144;4670.181585;4619.920831;4908.060114;5364.112683","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15619,140,2,1,0,0,0,0,2.6023,0.6899,405.955272,0,2.54,"LOCALLY_SOLVED","OK","10724.99074;10756.497064;10792.812986;10841.039151;10893.930643;10944.695985;10992.450298;11039.384096","10873.33;10916.67;10833.33;10570.0;10463.33;10503.33;10670.0;10613.33","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10441,48,0,1,0,0,1,2,21.0025,3.2047,544.126845,0,0.4,"LOCALLY_SOLVED","OK","4571.653856;7064.035245;6431.172941;5223.348431;5774.228663;9410.190563;8626.179167;6906.339877","4964.5;10553.24;10409.51;5281.2363;5708.75;10383.57;11852.06;5139.28","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1664,62,0,1,0,0,0,0,14.4321,0.3912,1060.398276,0,0.28,"LOCALLY_SOLVED","OK","2460.6;2460.6;2460.6;2460.6;2460.6;2460.6;2460.6;2460.6","2743.1;2930.2;2825.6;2329.2;2254.1;2606.2;2554.1;4085.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18789,108,1,0,0,0,1,1,11.4139,0.9736,579.075,0,4.24,"LOCALLY_SOLVED","OK","4846.731314;4584.766931;4685.588091;4007.289898;4853.544732;4591.223583;4691.706658;4013.088082","4712.8;4957.9;4881.5;4215.5;5250.1;6038.7;5696.5;4763.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13834,39,0,1,0,0,0,0,9.2183,1.7625,58.324857,0,0.21,"LOCALLY_SOLVED","OK","1139.806316;1147.222632;1154.638947;1162.055263;1169.471579;1176.887895;1184.304211;1191.720526","1068.44;1081.13;1075.92;1057.04;1047.68;1051.11;1065.87;1056.55","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17823,50,1,0,3,0,0,0,6.6355,0.6506,97.442543,0,1.22,"LOCALLY_SOLVED","OK","941.833843;970.500527;993.379126;1011.271768;1023.458111;1031.758001;1037.4109;1041.260983","863.0;906.0;869.36667;949.32735;932.03332;996.6222;997.79419;1029.54621","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13841,39,0,1,0,0,0,0,2.6719,0.6135,111.990857,0,0.27,"LOCALLY_SOLVED","OK","2512.254737;2536.249474;2560.244211;2584.238947;2608.233684;2632.228421;2656.223158;2680.217895","2482.05;2487.73;2521.76;2489.18;2515.73;2556.04;2567.63;2600.15","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11562,56,0,1,1,1,0,1,13.8759,1.041,391.346154,0,1.6,"LOCALLY_SOLVED","OK","2906.550035;2560.370716;3053.711173;2875.038357;2654.642832;2348.418427;2784.819101;2626.768132","3020.0;3100.0;3580.0;2730.0;2650.0;3120.0;3380.0;3190.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10263,184,1,1,1,1,0,1,3.965,0.2701,272.022778,0,14.06,"LOCALLY_SOLVED","OK","1701.63681;1736.152813;1779.788009;1804.734952;1814.343287;1813.166338;1824.005718;1828.317888","1696.77;1782.14;1886.42;1954.74;1948.8;1879.16;1838.8;1893.33","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9204,106,1,1,2,1,0,0,2.8593,0.5692,247.287255,0,4.35,"LOCALLY_SOLVED","OK","4937.122271;4984.30785;4981.584908;5011.010517;5023.46279;5029.173578;5044.715319;5048.98996","4889.2;4736.5;4786.5;4911.7;4894.7;4868.7;4845.1;5096.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1424,39,0,2,1,1,0,0,10.0018,1.2531,129.502857,0,0.37,"LOCALLY_SOLVED","OK","1629.67568;1599.889557;1585.07234;1559.739209;1536.213199;1510.199746;1489.31371;1464.825576","1658.0;1646.8;1723.7;1729.6;1742.1;1743.0;1714.2;1715.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
